Type,Title,eclrow5,Content6,Image
 Beko , WTL64051W 7176646300 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 64,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 FRAM , FWM-V714T2RDD+++ ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 OCEAN , WFO 1061 L FP 4 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 FRAM , FWM-V714T2GRD+++ ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 FRAM , FWM-V714T2IXD+++ ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 FRAM , FWM-V714T2CRD+++ ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 NORDMENDE , WMI1280WH ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 NobeLTek , NWM61E06 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 exquisit , WA6110-020E ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LG Electronics , F69V10VW2W ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
